Palabras,shakespeare_the_merchant_of_venice.txt,shakespeare_romeo_juliet.txt,shakespeare_hamlet.txt,dickens_a_christmas_carol.txt,dickens_oliver_twist.txt,dickens_a_tale_of_two_cities.txt,
lightness,0,1,0,0,0,0,
lightnesse,0,0,1,0,0,0,
lightning,0,4,0,0,3,8,
lightsome,0,0,0,0,1,0,
lii,0,0,0,0,2,0,
liii,0,0,0,0,2,0,
like,36,43,84,66,180,217,
liked,0,0,0,0,1,1,
likeliehood,0,0,1,0,0,0,
likeliest,0,0,0,0,0,3,
likelihood,0,0,0,0,0,3,
likely,1,1,3,5,14,15,
likeness,1,3,0,1,6,6,
likenesse,0,0,1,0,0,0,
likes,0,0,1,0,0,0,
likest,1,0,0,0,0,0,
likewise,0,2,0,1,3,8,
liking,0,0,0,0,1,1,
limb,1,1,0,1,14,3,
limbe,0,0,1,0,1,0,
limbes,0,0,1,0,0,0,
limbkin,0,0,0,0,3,0,
limbkins,0,0,0,0,9,0,
limbs,0,1,0,0,4,1,
lime,0,0,1,0,1,0,
limit,2,3,0,3,6,2,
limitation,3,1,1,3,3,3,
limited,3,3,3,3,3,3,
limp,1,1,0,0,4,2,
line,3,4,9,5,15,34,
lineament,1,1,0,0,2,0,
linen,0,0,0,1,7,5,
linenum,0,0,0,1,0,0,
ling,1,0,0,0,1,0,
linger,1,0,0,1,19,13,
link,5,1,2,8,6,10,
linstock,0,0,0,0,0,1,
lion,2,0,1,0,0,11,
lip,2,16,0,3,40,47,
lippe,0,0,1,0,0,0,
lippincott,0,0,0,1,0,0,
lipps,0,0,1,0,0,0,
lips,0,2,0,1,0,0,
liquid,0,1,1,0,1,0,
liquor,0,1,2,0,7,1,
lisbon,1,0,0,0,0,0,
lispe,0,0,1,0,0,0,
lisping,0,1,0,0,0,0,
list,0,2,14,6,1,16,
listen,0,0,0,7,49,29,
listened,0,0,0,0,0,1,
listener,0,0,0,1,9,2,
listening,0,0,0,2,4,5,
listless,0,0,0,0,1,0,
listlessly,0,0,0,0,3,0,
literally,0,0,0,1,1,0,
literary,13,0,0,13,14,13,
literature,0,0,0,0,1,2,
litter,0,0,0,0,0,4,
little,12,13,13,64,277,267,
littleness,0,0,0,0,0,1,
liu,0,0,1,0,0,0,
liue,0,0,25,0,0,0,
liuer,0,0,1,0,0,0,
liv,0,2,0,0,0,0,
live,19,31,0,22,55,79,
lived,0,0,0,0,0,1,
livelihood,0,0,0,0,2,1,
livelong,0,0,0,0,1,0,
lively,0,1,0,0,11,4,
liver,2,1,0,0,0,2,
livere,0,0,0,0,2,0,
livered,0,0,0,0,1,0,
livery,4,2,0,1,1,0,
liveth,0,0,0,0,0,3,
livia,0,1,0,0,0,0,
livid,0,0,0,2,2,1,
living,3,2,0,0,4,5,
lo,0,3,0,0,0,1,
load,0,0,1,0,7,9,
loaded,0,0,0,0,1,2,
loading,0,0,0,0,2,0,
loadstone,0,0,0,0,0,5,
loaf,0,0,0,0,9,4,
loath,1,0,1,1,0,0,
loathe,1,2,0,0,2,0,
loathing,1,0,0,0,0,0,
loathsome,0,3,1,0,3,1,
lobby,0,0,2,0,0,0,
lobster,0,0,0,1,0,0,
local,0,0,0,0,1,2,
locality,0,0,0,0,4,1,
locate,7,0,0,4,7,7,
location,1,0,0,2,1,1,
lock,4,2,1,7,27,15,
locke,0,0,4,0,0,0,
locked,0,0,0,0,5,2,
locket,0,0,0,0,5,0,
locks,0,0,0,0,0,1,
lockt,0,0,1,0,0,0,
locomotive,0,0,0,1,0,0,
lodg,1,0,1,0,0,0,
lodge,4,4,1,0,5,4,
lodger,0,0,0,0,0,3,
lodging,0,0,0,0,3,7,
loe,0,0,3,0,0,0,
loft,0,0,0,0,0,3,
lofty,0,0,1,2,2,5,
log,0,3,0,0,0,4,
loggerhead,0,1,0,0,0,0,
logget,0,0,1,0,0,0,
login,0,0,2,0,0,0,
loin,0,1,0,0,0,0,
loine,0,0,1,0,0,0,
loiter,0,0,0,1,1,1,
loitered,0,0,0,1,1,1,
loitering,0,0,0,0,4,2,
lol,0,0,0,0,3,0,
loll,0,1,0,1,1,0,
lombard,0,0,0,0,0,1,
lome,0,0,2,0,0,0,
london,0,0,0,2,52,28,
lone,0,0,1,0,0,0,
loneliness,0,0,0,0,2,2,
lonelinesse,0,0,1,0,0,0,
lonely,0,0,0,2,13,8,
lonesomeness,0,0,0,0,1,0,
long,11,33,25,34,189,210,
longed,0,0,0,1,0,0,
longevity,0,0,0,0,0,1,
loo,0,0,0,0,1,6,
look,28,43,11,72,474,472,
looke,0,0,38,0,0,0,
looked,0,0,0,0,1,3,
looker,0,0,0,1,3,4,
looking,0,0,0,5,14,6,
looks,0,0,0,0,1,1,
lookt,0,0,2,0,0,0,
loop,0,0,0,0,2,0,
loophole,0,0,0,1,1,0,
loose,2,1,8,2,5,14,
loosed,0,0,0,0,0,1,
loosely,0,0,0,1,5,1,
loosen,0,0,0,0,1,3,
lop,0,0,0,0,0,1,
loquacious,0,0,0,0,1,0,
loquacity,0,0,0,0,1,0,
lor,0,0,0,0,9,0,
lord,50,31,215,6,16,30,
lords,0,0,1,0,0,2,
lordship,1,0,6,0,0,0,
lorenzo,81,0,0,0,0,0,
lorry,0,0,0,0,0,369,
losberne,0,0,0,0,46,0,
lose,20,5,13,8,57,53,
loser,1,0,0,0,0,0,
loss,7,4,0,1,25,7,
losse,0,0,1,0,0,0,
lot,1,0,2,2,7,2,
lott,2,0,0,0,0,0,
lotte,0,0,0,0,1,0,
lottery,0,0,0,0,0,1,
lou,0,0,4,0,0,0,
loud,2,1,1,3,46,19,
louder,0,0,0,0,2,3,
loudly,0,0,0,3,2,4,
loue,0,0,78,0,0,0,
louer,0,0,1,0,0,0,
louingly,0,0,1,0,0,0,
louis,0,0,0,0,0,3,
lounge,0,0,0,0,4,5,
lounger,0,0,0,0,0,2,
lov,4,5,0,0,0,0,
lovable,0,0,0,1,0,0,
love,67,160,0,12,56,77,
loved,0,0,0,0,2,0,
loveliness,0,0,0,0,2,0,
lovely,1,2,0,0,5,1,
lover,4,12,0,0,2,2,
loves,0,1,0,0,0,0,
loving,0,0,0,0,0,2,
lovingly,0,0,0,0,1,3,
low,5,3,2,8,87,64,
lowd,0,0,2,0,0,0,
lowdly,0,0,1,0,0,0,
lower,0,0,0,4,6,7,
lowest,0,0,0,0,1,0,
lowly,0,0,0,0,1,0,
loyal,0,0,0,0,0,2,
loyalty,0,0,0,0,0,1,
lt,1,0,2,0,0,0,
lubberly,0,0,0,0,1,0,
lucentio,0,1,0,0,0,0,
lucian,0,0,1,0,0,0,
lucianus,0,0,2,0,0,0,
lucie,0,0,0,0,0,129,
lucifer,0,0,0,0,0,2,
lucio,0,1,0,0,0,0,
luck,4,0,0,0,4,5,
luckily,0,0,0,0,1,0,
lucky,0,0,0,0,5,4,
lucrative,0,0,0,0,1,1,
ludgate,0,0,0,0,0,1,
ludicrous,0,0,0,0,3,1,
lug,0,0,0,0,2,0,
luggage,0,0,0,0,6,2,
lugge,0,0,1,0,0,0,
lull,0,0,0,0,1,1,
lumber,0,0,0,2,2,10,
luminous,0,0,0,0,0,2,
lummy,0,0,0,0,1,0,
lump,0,0,0,0,2,3,
lunacie,0,0,1,0,0,0,
lunacy,0,0,2,0,0,0,
lunatic,0,0,0,1,0,0,
lunch,0,0,0,2,0,1,
lung,1,0,2,0,3,0,
lure,0,1,0,0,0,1,
lurk,0,1,0,1,2,2,
luscious,0,0,0,1,0,0,
lushe,0,0,0,0,1,0,
lust,0,0,2,0,0,0,
lustiest,0,0,0,1,0,0,
lustily,0,0,0,1,1,0,
lustre,0,0,0,0,1,0,
lustreless,0,0,0,0,1,0,
lustrous,0,0,0,1,0,0,
lusty,0,3,0,1,0,0,
luxuriance,0,0,0,0,1,0,
luxuriant,0,0,0,0,1,0,
luxurious,0,0,0,1,0,3,
luxury,0,0,1,1,1,4,
ly,0,0,1,0,1,0,
lye,0,0,9,0,0,0,
lyes,0,0,1,0,0,0,
lyest,0,0,1,0,0,0,
lying,0,0,0,2,0,1,
lynx,0,0,0,0,1,0,
mab,0,3,0,0,0,0,
mac,0,0,1,0,0,0,
machine,1,11,3,1,2,3,
machinery,0,0,0,0,2,0,
mad,4,10,21,1,20,9,
madam,15,23,12,0,0,1,
madame,0,0,0,0,0,193,
madden,0,0,0,0,1,0,
made,0,0,0,0,0,1,
mader,0,0,0,0,1,0,
madg,0,0,0,0,1,0,
madgst,0,0,0,0,1,0,
madhouse,0,0,0,0,1,0,
madly,0,1,0,0,1,2,
madman,0,3,0,0,4,1,
madmen,0,1,0,0,0,0,
madness,2,1,0,0,2,5,
madnesse,0,0,21,0,0,0,
magic,0,0,0,0,4,2,
magician,0,0,0,0,0,1,
magicke,0,0,1,0,0,0,
magisterial,0,0,0,0,1,0,
magistrate,0,0,0,0,24,0,
magnanimous,0,0,0,0,0,2,
magnanimously,0,0,0,0,1,0,
magnificent,0,0,0,0,3,4,
magnificently,0,0,0,0,0,1,
magnificoe,2,0,0,0,0,0,
magnificoes,1,0,0,0,0,0,
magnitude,0,0,0,1,1,0,
magnus,0,0,0,0,1,0,
magot,0,0,2,0,0,0,
magpie,0,0,0,0,1,0,
mahogany,0,0,0,0,0,1,
maid,7,14,8,0,2,1,
maiden,2,2,2,0,0,0,
maidenhead,0,3,0,0,0,0,
maidenhood,0,1,0,0,0,0,
maidenly,0,0,0,0,0,1,
maids,0,2,1,0,0,0,
maiesticall,0,0,2,0,0,0,
maiestie,0,0,9,0,0,0,
maiesty,0,0,8,0,0,0,
mail,1,2,2,1,5,29,
maim,0,0,0,0,0,1,
maimed,0,0,1,0,0,0,
maiming,0,0,0,0,1,0,
main,3,1,1,2,9,6,
maine,0,0,3,0,0,0,
mainly,0,0,1,0,0,0,
maintain,1,1,1,1,5,1,
maist,0,0,1,0,0,0,
majestic,0,0,0,0,1,0,
majestically,0,0,0,0,1,1,
majesty,1,0,0,0,5,5,
major,0,0,1,0,0,0,
majority,0,0,0,0,0,2,
mak,3,0,0,0,0,0,
make,67,80,108,74,377,305,
maker,0,0,5,0,3,3,
makes,0,0,0,0,1,0,
making,1,0,1,0,4,3,
malady,0,0,0,1,0,2,
male,0,0,0,0,9,1,
malefaction,0,0,1,0,0,0,
malevolent,0,0,0,0,0,1,
malice,2,0,0,0,4,3,
malicho,0,0,1,0,0,0,
malicious,0,0,2,0,4,0,
maliciously,0,0,0,0,1,0,
malign,0,0,0,0,0,1,
malignantly,0,0,0,0,1,0,
malignity,0,0,0,0,1,0,
mall,0,1,0,0,0,0,
maltreat,0,0,0,0,1,1,
mam,0,0,0,0,0,2,
mamma,0,0,0,0,0,3,
mammet,0,1,0,0,0,0,
man,88,107,58,100,509,390,
manage,1,2,1,0,9,0,
manager,1,0,0,0,1,1,
mandate,0,0,0,0,2,0,
mandrake,0,1,0,0,0,0,
manent,0,1,0,0,0,0,
manet,0,0,3,0,0,0,
manette,0,0,0,0,0,164,
manful,0,0,0,0,0,1,
manfully,0,0,0,0,0,1,
mangle,0,3,0,0,0,2,
mangy,0,0,0,0,0,1,
mania,0,0,0,0,0,1,
maniacal,0,0,0,0,0,1,
manif,0,0,0,0,0,1,
manifest,1,0,0,0,1,4,
manifestation,0,0,0,0,1,0,
manifold,0,0,0,0,1,0,
mankind,0,0,0,1,1,3,
manly,2,1,0,0,0,0,
mann,0,0,0,0,59,0,
manna,1,0,0,0,0,0,
manner,2,3,3,3,77,97,
mannered,0,0,0,0,1,0,
mannerly,1,1,0,0,0,0,
manners,1,0,0,0,0,0,
mans,0,0,3,0,0,0,
mansion,1,2,0,2,1,0,
manslaughter,0,0,0,1,0,0,
mantel,0,0,0,0,1,0,
mantelpiece,0,0,0,0,1,0,
mantelshelf,0,0,0,0,1,0,
mantle,1,1,1,1,1,1,
mantua,0,15,0,0,0,0,
manual,0,0,0,0,1,0,
manufactory,0,0,0,0,2,0,
manufacture,0,0,0,0,2,0,
many,26,16,18,26,140,144,
map,1,0,0,1,0,0,
mar,3,2,33,0,1,1,
marble,0,0,1,0,4,1,
marcell,0,0,1,0,0,0,
marcellus,0,0,10,0,0,0,
march,0,1,5,0,1,4,
marched,0,0,0,0,0,1,
marching,0,0,1,0,0,0,
marchpane,0,1,0,0,0,0,
mare,0,0,0,0,0,2,
margent,0,1,0,0,0,0,
margery,2,0,0,0,0,0,
margin,17,15,15,26,16,13,
maria,0,1,0,0,0,0,
marine,0,0,0,1,0,1,
mariner,0,0,0,0,0,1,
mark,10,7,3,5,29,22,
marke,0,0,13,0,0,0,
marked,1,0,0,1,2,2,
market,0,0,0,2,12,1,
marketing,0,0,0,1,0,1,
markings,0,0,0,0,0,1,
markman,0,1,0,0,0,0,
marley,0,0,0,39,0,0,
marquis,1,0,0,0,0,79,
marr,0,1,0,0,0,0,
marriage,4,11,7,3,4,11,
marrie,0,0,1,0,0,0,
married,2,6,0,1,3,6,
marrow,0,0,0,1,0,1,
marry,11,36,18,2,8,16,
marrying,0,0,0,0,1,1,
marshal,0,0,0,0,1,0,
marshy,0,0,0,0,1,1,
mart,1,0,1,0,0,0,
martha,0,0,0,11,1,0,
martial,0,1,0,0,0,1,
martiall,0,0,1,0,0,0,
martin,0,0,0,0,1,0,
martino,0,1,0,0,0,0,
martlet,1,0,0,0,0,0,
martyr,0,1,0,0,0,0,
maruel,0,0,1,0,0,0,
maruell,0,0,1,0,0,0,
maruellous,0,0,1,0,0,0,
marvel,1,0,0,0,2,1,
marvellous,0,1,0,0,0,3,
marvellously,1,0,0,0,2,1,
mash,0,0,0,2,0,1,
mask,0,4,0,0,1,4,
masker,0,5,0,0,0,0,
mason,0,0,2,0,0,0,
masque,4,1,0,0,0,0,
masquer,1,0,0,0,0,0,
masquing,1,0,0,0,0,0,
mass,0,2,0,0,8,5,
massacre,0,0,0,0,0,3,
masse,0,0,3,2,0,1,
massie,0,0,1,0,0,0,
massive,0,0,0,0,1,7,
master,35,13,3,15,120,14,
masterless,0,1,0,0,0,0,
masterly,0,0,1,0,0,0,
masterpiece,0,0,0,0,1,0,
masters,0,0,1,0,0,0,
mastership,1,0,0,0,1,0,
mastery,0,0,0,0,0,2,
mat,0,0,0,0,2,1,
match,3,6,2,2,1,2,
mate,1,1,0,0,1,0,
material,0,2,0,0,5,3,
materially,0,0,0,0,2,0,
maternal,0,0,0,0,0,1,
mathematics,0,0,0,0,0,1,
matine,0,0,1,0,0,0,
matrimonial,0,0,0,0,3,3,
matrimony,0,0,0,0,1,0,
matron,0,1,1,2,62,0,
matted,0,0,0,0,0,1,
matter,6,6,30,7,83,43,
mattock,0,3,0,0,0,0,
mattress,0,0,0,0,5,2,
mature,0,0,0,1,1,2,
maturely,0,0,0,0,0,1,
maturity,0,0,0,0,0,1,
maudlin,0,0,0,0,1,0,
maw,0,1,0,0,0,0,
maxim,0,0,0,0,1,1,
maximum,1,0,0,1,1,1,
may,52,68,85,39,144,142,
maybe,0,0,0,0,1,1,
maylie,0,0,0,0,101,0,
mayn,0,0,0,0,1,2,
mayor,0,0,0,2,0,1,
mayors,0,0,0,0,1,0,
mayst,3,3,0,0,0,0,
mazard,0,0,1,0,0,0,
maze,0,0,0,0,4,0,
meadow,0,0,0,0,6,0,
meagre,1,1,0,2,3,2,
meagreness,0,0,0,0,0,1,
meal,0,0,0,0,12,3,
mealtime,0,0,0,0,1,0,
mealy,0,0,0,0,2,0,
mean,22,20,6,21,129,84,
meane,0,0,27,0,0,0,
meanes,0,0,4,0,0,0,
meanest,0,0,0,0,1,0,
meaning,2,2,1,2,5,4,
meanly,0,0,0,0,1,0,
meanness,0,0,0,0,1,0,
means,0,0,0,0,1,0,
meant,0,1,0,0,0,1,
meantime,2,2,0,0,4,2,
meanwhile,0,0,0,1,16,6,
measle,0,0,0,0,2,0,
measure,3,8,0,1,7,11,
measured,0,0,0,0,0,1,
measurement,0,0,0,0,0,3,
meat,2,3,1,3,10,5,
meats,0,1,0,0,0,0,
mechanical,0,0,0,0,0,5,
mechanically,0,0,0,0,5,2,
meddle,0,1,0,0,1,0,
meddlesome,0,0,0,0,0,1,
medea,1,0,0,0,0,0,
mediately,0,0,0,0,1,0,
mediation,0,0,0,0,0,1,
medical,0,0,0,0,2,4,
medicine,0,1,1,0,6,5,
meditate,0,0,0,0,6,6,
meditating,0,0,0,0,1,0,
meditation,0,0,1,1,2,1,
meditative,0,0,0,0,1,1,
medium,5,2,6,6,6,5,
medlar,0,2,0,0,0,0,
medley,0,0,0,0,0,2,
mee,0,0,10,0,0,0,
meek,0,0,0,0,1,0,
meekly,0,0,0,0,4,0,
meekness,0,0,0,0,1,1,
meere,0,0,3,0,0,0,
meerely,0,0,2,0,0,0,
meet,12,12,6,13,28,19,
meete,0,0,4,0,0,0,
meeting,0,1,1,1,8,2,
melan,0,0,0,1,0,0,
melancholly,0,0,2,0,0,0,
melancholy,1,1,0,4,9,2,
mell,0,0,0,0,3,0,
mellon,0,10,5,0,0,0,
mellow,0,0,1,0,0,0,
melodious,0,0,1,0,0,0,
melodramas,0,0,0,0,1,0,
melodramatic,0,0,0,0,1,0,
melody,0,0,0,0,1,0,
melt,0,0,2,2,1,5,
melting,0,0,0,0,2,0,
member,1,1,1,3,6,5,
members,0,0,0,0,1,0,
membership,0,9,0,0,0,0,
memoir,0,0,0,0,1,0,
memorable,0,0,0,0,0,4,
memoranda,0,0,0,0,0,1,
memorial,0,0,0,0,0,1,
memorials,0,0,0,0,0,1,
memorie,0,0,2,0,0,0,
memory,2,1,7,2,12,11,
men,0,0,3,0,0,2,
menace,0,1,0,0,2,2,
menacing,0,0,0,1,4,2,
menacingly,0,0,0,0,0,1,
menagerie,0,0,0,1,0,1,
mend,1,2,1,0,4,4,
mender,0,0,0,0,0,48,
menial,0,0,0,0,1,0,
ment,0,0,3,0,0,0,
mental,0,0,0,0,4,4,
mentally,0,0,0,0,3,1,
mention,0,0,2,5,14,20,
mentioning,0,0,0,0,2,0,
mer,0,62,0,0,0,0,
mercenary,1,0,0,0,0,3,
merchandise,3,1,0,0,1,0,
merchant,20,1,0,5,4,2,
merchantability,1,1,1,0,1,1,
merchantibility,0,0,0,1,0,0,
merciful,2,2,0,1,2,5,
mercifully,0,0,0,0,0,1,
merciless,0,0,0,1,0,0,
mercurie,0,0,1,0,0,0,
mercutio,0,26,0,0,0,0,
mercy,13,5,5,3,21,12,
mere,1,0,0,5,21,23,
merely,1,0,0,0,18,8,
merest,0,0,0,0,1,0,
merge,0,0,0,1,0,1,
merino,0,0,0,0,1,0,
merit,3,2,2,0,5,7,
meritorious,0,0,0,0,1,0,
mermaid,0,0,1,0,0,0,
merrie,0,0,2,0,0,0,
merrily,0,1,0,0,0,0,
merriment,1,1,1,2,7,0,
merry,10,8,0,37,21,1,
mes,0,0,3,0,0,0,
mesh,2,0,0,0,0,0,
message,1,1,1,0,6,14,
messe,0,0,1,0,0,0,
messenger,8,2,5,2,4,18,
messieurs,0,0,0,0,0,2,
messr,0,0,0,0,1,0,
messrs,0,0,0,0,5,1,
metal,2,0,0,1,1,1,
metallic,0,0,0,0,1,0,
metempsychosis,0,0,0,0,0,1,
meteor,0,1,0,0,0,0,
methink,6,3,0,0,0,0,
method,2,2,4,2,2,3,
methodical,0,0,0,0,0,4,
methodically,0,0,0,0,0,1,
methought,1,0,0,0,0,0,
metle,0,0,1,0,0,0,
metropolis,0,0,0,0,4,0,
metropolitan,0,0,0,0,1,0,
mettel,0,0,1,0,0,0,
mettle,0,0,2,0,0,0,
mew,0,1,1,0,0,0,
mexico,2,0,0,0,0,0,
mget,0,0,1,0,0,0,
mi,0,1,0,0,0,0,
michael,1,1,4,2,1,1,
michaelma,0,0,0,0,0,2,
miche,0,0,1,0,0,0,
mickle,0,1,0,0,0,0,
mid,0,0,0,0,1,2,
midas,1,0,0,0,0,0,
midday,0,0,0,0,0,2,
middle,1,0,2,6,14,11,
middlesex,0,0,0,0,1,0,
midnight,0,1,3,1,8,7,
midst,0,0,0,1,11,14,
midwife,0,1,0,0,0,0,
midwifery,0,0,0,0,1,0,
might,7,6,31,40,160,144,
mightiest,1,0,0,0,0,0,
mightily,0,0,0,0,0,3,
mightst,0,2,0,0,0,0,
mighty,1,0,3,3,8,0,
milche,0,0,1,0,0,0,
mild,0,0,0,3,3,0,
milder,0,0,0,0,0,1,
mildew,0,0,1,0,1,0,
mildewy,0,0,0,0,1,1,
mildly,0,0,0,2,2,2,
mildness,0,0,0,0,1,0,
mile,2,1,0,0,25,7,
milestone,0,0,0,0,1,0,
military,0,0,0,0,1,5,
milk,1,1,0,0,7,1,
milke,0,0,1,0,0,0,
milkie,0,0,1,0,0,0,
milkman,0,0,0,1,1,0,
mill,0,0,0,0,11,11,
milled,0,0,0,0,0,1,
miller,0,0,0,1,0,1,
milliner,0,0,0,1,0,0,
millingtary,0,0,0,0,1,0,
million,1,5,6,1,1,3,
millions,0,0,0,0,1,0,
millstone,0,0,0,0,1,0,
mimic,0,0,0,0,1,0,
mince,1,0,1,2,0,4,
mind,17,9,5,20,128,128,
minde,0,0,10,0,0,0,
minded,0,1,0,0,3,2,
mindful,0,0,0,0,1,3,
mindfulness,0,0,0,0,1,0,
minds,0,0,0,0,0,1,
mine,26,29,44,4,25,33,
miner,0,0,0,1,0,0,
minerall,0,0,1,0,0,0,
mingle,1,0,1,1,17,7,
mingled,0,0,0,0,1,1,
mingling,0,0,0,0,1,0,
minim,0,1,0,0,0,0,
mining,0,0,1,0,0,0,
minion,0,1,0,0,0,0,
minist,0,1,0,0,0,0,
minister,0,0,2,1,1,6,
ministre,0,0,1,0,0,0,
minority,0,0,0,0,2,1,
minstrel,0,3,0,0,0,0,
minute,0,4,2,12,85,39,
minutely,0,0,0,0,0,1,
minutes,0,0,0,0,2,0,
minx,0,0,0,0,1,0,
miracle,1,0,0,1,1,0,
miraculous,0,0,0,0,1,1,
mirage,0,0,0,0,0,2,
mire,0,1,0,0,3,4,
mirror,0,0,3,1,0,4,
mirrour,0,0,1,0,0,0,
mirth,2,0,2,1,4,0,
mis,0,0,0,0,2,0,
misadventur,0,1,0,0,0,0,
misadventure,0,2,0,0,0,0,
misanthropic,0,0,0,1,0,0,
misapply,0,1,0,0,0,0,
misbehav,0,1,0,0,0,0,
misbeliever,1,0,0,0,0,0,
miscarried,1,0,0,0,0,0,
miscarry,2,1,0,0,0,0,
miscellaneous,0,0,0,1,0,1,
mischance,0,1,2,0,1,1,
mischeefe,0,0,1,0,0,0,
mischief,0,1,0,0,4,2,
misconst,1,0,0,0,0,0,
miscreant,0,0,0,0,0,1,
misdirect,0,0,0,0,0,1,
misdoubte,0,0,0,0,0,2,
miser,0,0,0,0,3,0,
miserable,0,2,0,1,11,16,
miserably,0,0,0,0,0,1,
miseries,1,0,0,0,0,0,
misery,1,2,0,4,19,14,
misfortune,2,2,0,0,5,4,
misfortunes,0,0,0,0,0,1,
misgive,0,1,0,0,0,4,
misgiving,0,0,0,0,1,2,
mislaying,0,0,0,1,0,0,
mislike,1,0,0,0,0,0,
mismanagement,0,0,0,0,0,1,
miss,2,2,0,6,52,238,
misshapen,0,2,0,0,0,0,
missheathe,0,1,0,0,0,0,
missile,0,0,0,1,1,0,
mission,4,0,0,4,9,5,
missionary,0,0,0,0,0,1,
missis,0,0,0,0,4,0,
mississippi,1,0,0,1,1,1,
misspent,0,0,0,0,0,1,
mist,0,1,0,6,7,17,
mista,0,1,0,0,0,0,
mistake,0,0,2,1,11,11,
mistaken,0,0,0,1,4,6,
mistaking,0,1,0,0,0,0,
mistempered,0,1,0,0,0,0,
mister,0,0,0,0,2,0,
mistere,0,0,0,0,1,0,
misterm,0,1,0,0,0,0,
mistletoe,0,0,0,3,0,0,
mistooke,0,0,1,0,0,0,
mistress,9,12,0,2,11,0,
mistris,0,0,3,0,0,0,
mistrust,1,0,0,0,1,1,
mistrustful,0,0,0,0,0,1,
misty,0,1,0,0,2,4,
misuse,0,0,0,1,0,3,
mitigate,1,0,0,0,0,0,
mix,0,1,0,1,5,5,
mixed,0,0,0,0,2,1,
mixture,0,1,1,1,4,0,
moan,2,1,0,0,6,1,
moaning,0,0,0,4,1,1,
moaningly,0,0,0,0,0,1,
mob,0,0,0,0,3,6,
mock,2,0,3,0,2,2,
mocke,0,0,1,0,0,0,
mocker,1,1,0,0,0,0,
mockery,0,0,1,0,1,0,
mode,0,0,0,0,11,5,
model,0,0,0,0,3,1,
modell,0,0,1,0,0,0,
moderate,1,0,1,0,1,3,
moderately,0,1,0,0,1,0,
modern,0,1,0,0,1,2,
modest,1,0,0,1,3,2,
modestie,0,0,4,0,0,0,
modestly,0,0,0,0,1,4,
modesty,2,3,1,0,0,1,
modicum,0,0,0,0,0,2,
modification,1,1,1,1,1,1,
modify,1,0,1,1,1,1,
moe,3,1,0,0,0,0,
moiety,1,0,0,0,0,0,
moist,0,0,0,1,2,1,
moister,0,0,0,0,0,1,
moisture,0,0,0,0,1,2,
moity,0,0,1,0,0,0,
mole,0,0,1,0,0,1,
mollify,0,0,0,0,2,0,
molten,0,0,0,1,1,0,
moment,0,0,2,20,98,91,
momentarily,0,0,0,0,0,1,
momentary,0,0,0,1,1,4,
momentous,0,0,0,0,1,0,
mon,0,10,0,0,0,0,
monarch,2,1,0,0,0,0,
monarchs,0,0,1,0,0,1,
monastery,1,0,0,0,0,0,
monday,1,2,1,1,3,2,
monde,0,0,0,0,0,46,
mone,0,0,1,0,0,0,
moneth,0,0,4,0,0,0,
money,23,5,6,10,46,28,
mong,1,0,0,0,0,0,
monger,0,1,0,0,0,0,
mongrel,0,0,0,0,1,0,
monk,0,0,0,0,123,1,
monkey,2,0,0,0,0,1,
monks,0,0,0,0,16,0,
monosyllable,0,0,0,0,1,0,
monotonously,0,0,0,0,0,2,
monseigneur,0,0,0,0,0,109,
monsieur,1,0,0,0,0,124,
monster,1,1,1,1,1,2,
monstrous,0,0,1,5,2,3,
monstrously,0,0,0,0,0,1,
montague,0,39,0,0,0,0,
montferrat,1,0,0,0,0,0,
month,11,5,9,2,30,14,
monthe,0,0,1,0,0,0,
monthly,0,1,0,0,0,0,
monument,0,7,1,0,0,0,
mony,0,0,1,0,0,0,
mood,1,1,1,1,4,1,
moode,0,0,1,0,0,0,
moodily,0,0,0,0,1,0,
moody,0,2,0,0,0,2,
moon,4,4,0,1,2,11,
moone,0,0,5,0,0,0,
moonlight,1,0,0,0,0,6,
moonlit,0,0,0,0,1,0,
moonshine,0,1,0,0,0,0,
moor,3,0,0,2,1,0,
moore,0,0,1,0,0,0,
moral,0,0,0,1,5,6,
moralise,0,0,0,0,1,0,
morality,0,0,0,0,1,1,
morally,0,0,0,0,1,1,
moreouer,0,0,1,0,0,0,
moreover,1,0,0,0,3,5,
morn,0,3,0,0,0,1,
morne,0,0,2,0,0,0,
mornin,0,0,0,0,1,0,
morning,6,11,5,8,97,55,
morocco,12,0,0,0,0,0,
morose,0,0,0,1,0,1,
moroseness,0,0,0,0,0,1,
morrice,0,0,0,0,1,0,
morris,0,0,0,0,5,0,
morrow,1,21,5,7,25,37,
morsel,0,1,0,0,3,3,
mortal,1,5,0,3,7,2,
mortality,0,0,0,0,1,1,
mortall,0,0,4,0,0,0,
mortally,0,0,0,0,1,2,
mortar,0,0,0,0,1,1,
mortgage,0,0,0,0,0,1,
mortification,0,0,0,0,1,0,
mortifying,1,0,0,0,0,0,
mortiz,0,0,1,0,0,0,
moss,0,0,0,1,1,2,
mossy,0,0,0,2,0,0,
mostly,0,0,1,0,0,4,
mote,0,0,0,0,0,1,
moth,1,0,0,0,0,0,
mother,6,32,46,11,75,58,
motherly,0,0,0,0,1,0,
motion,3,2,2,2,23,6,
motioning,0,0,0,0,5,1,
motionless,0,0,0,2,4,2,
motiue,0,0,4,0,0,0,
motive,0,0,0,0,4,4,
